Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	6/7/2009	0.236302083	0.225332813	0.219759896	0.284213542	0.273555208	20.721875	20.1265625	19.93333333	19.35833333	18.83333333
P	7/7/2009	0.217341146	0.216536979	0.217433333	0.282711458	0.272920313	20.90625	20.42239583	20.284375	19.63802083	18.9953125
P	8/7/2009	0.248830729	0.225521875	0.219472396	0.282026563	0.272615104	20.9546875	20.4796875	20.35208333	19.76145833	19.11822917
P	9/7/2009	0.252566146	0.226371875	0.218380729	0.281419271	0.272275	19.65989583	19.53229167	19.8296875	19.68802083	19.15364583
P	10/7/2009	0.281084896	0.265333333	0.242415625	0.283805729	0.271477604	21.36458333	20.58854167	20.196875	19.53958333	19.00989583
P	11/7/2009	0.266729688	0.273723958	0.258453125	0.2880375	0.272392188	22.12760417	21.52916667	21.17552083	20.15885417	19.30572917
P	12/7/2009	0.246403646	0.257822917	0.250138542	0.287903646	0.273055729	20.6671875	20.46979167	20.57083333	20.18802083	19.50364583
P	13/07/2009	0.239558854	0.249960938	0.244608854	0.286354167	0.272386979	20.88072917	20.42916667	20.31770833	19.9265625	19.38177083
P	14/07/2009	0.225503646	0.241057292	0.239421354	0.284989063	0.271684375	21.72083333	21.1203125	20.84427083	20.11927083	19.42447917
P	15/07/2009	0.222639583	0.233594792	0.234788542	0.284330729	0.271807292	21.86927083	21.39895833	21.20625	20.42916667	19.63020833
P	16/07/2009	0.209429167	0.221445833	0.226942708	0.281470833	0.271059375	20.27708333	20.22135417	20.50572917	20.3078125	19.690625
P	17/07/2009	0.192131771	0.207577604	0.217586979	0.276826042	0.268908854	18.08854167	18.34479167	19.0609375	19.60729167	19.35885417
P	18/07/2009	0.184454688	0.200664583	0.211986458	0.272610938	0.26619375	18.278125	18.1515625	18.48645833	18.8875	18.80989583
P	19/07/2009	0.175197917	0.193740104	0.207096354	0.26933125	0.264055729	18.37760417	18.12135417	18.346875	18.60208333	18.48125
P	20/07/2009	0.167130208	0.18728125	0.202930729	0.266116146	0.262121875	18.72291667	18.4140625	18.55520833	18.58333333	18.35052083
P	21/07/2009	0.178397396	0.188967188	0.201730729	0.264951563	0.261394792	19.19010417	18.8234375	18.85677083	18.70885417	18.35520833
P	22/07/2009	0.18439375	0.189145313	0.200790625	0.263563542	0.260640625	19.35520833	18.8953125	18.87135417	18.70833333	18.35208333
P	23/07/2009	0.177703646	0.187681771	0.200467708	0.262284375	0.259832813	20.1859375	19.68125	19.50833333	19.00677083	18.475
P	24/07/2009	0.170484375	0.1839875	0.198122396	0.259801042	0.258949479	20.73072917	20.075	19.80416667	19.24114583	18.65520833
P	25/07/2009	0.162099479	0.178831771	0.194854688	0.256092188	0.257525	20.77604167	20.37604167	20.2703125	19.628125	18.9140625
P	26/07/2009	0.155011979	0.172036458	0.189221354	0.250958854	0.255566667	20.31666667	19.9140625	19.90885417	19.5796875	19.00625
P	27/07/2009	0.151673438	0.168470313	0.1857	0.246175521	0.253446875	20.6453125	20.12291667	20.00052083	19.57864583	19.0078125
P	28/07/2009	0.148841667	0.166135417	0.183253646	0.2420875	0.251290104	20.93489583	20.51354167	20.39791667	19.80729167	19.12604167
P	29/07/2009	0.141131771	0.158764583	0.176775	0.23659375	0.248934896	19.1546875	19.02916667	19.38697917	19.5140625	19.09739583
P	30/07/2009	0.141323438	0.158154688	0.175019792	0.232966146	0.246528125	19.68541667	19.38489583	19.47135417	19.3140625	18.88802083
P	31/07/2009	0.1386125	0.154828125	0.171583333	0.229236458	0.244470313	18.9609375	18.69322917	18.92447917	19.046875	18.75833333
P	1/8/2009	0.139621354	0.15519375	0.170977083	0.22606875	0.241677083	19.94895833	19.52760417	19.471875	19.14583333	18.69322917
P	2/8/2009	0.135529688	0.150876563	0.166970313	0.222135938	0.239002604	19.121875	18.7609375	18.90729167	18.97083333	18.65364583
P	3/8/2009	0.171781771	0.170758333	0.17675	0.223178125	0.2372125	21.3078125	20.546875	20.10364583	19.32708333	18.70572917
P	4/8/2009	0.170540625	0.169317188	0.176915104	0.2239	0.236871875	21.42447917	20.91354167	20.67083333	19.88645833	19.08177083
P	5/8/2009	0.155702604	0.161534375	0.172260417	0.222052083	0.236229688	19.31302083	19.296875	19.70572917	19.753125	19.21614583
P	6/8/2009	0.148365625	0.157752604	0.169014583	0.218857292	0.233941667	19.20104167	18.92135417	19.13854167	19.23958333	18.925
P	7/8/2009	0.18154375	0.171491667	0.171147917	0.218176563	0.232542188	20.60052083	20.01458333	19.80208333	19.365625	18.85364583
P	8/8/2009	0.206297917	0.18321875	0.177303646	0.219970313	0.232726042	23.2453125	22.19375	21.35729167	20.0421875	19.16302083
P	9/8/2009	0.217240625	0.199540104	0.189723958	0.224765625	0.234239583	22.840625	22.4140625	22.14947917	20.99739583	19.84791667
P	10/8/2009	0.261148958	0.245786979	0.21968125	0.237456771	0.234955208	22.05520833	21.58333333	21.46875	20.8921875	20.0609375
P	11/8/2009	0.236648958	0.23378125	0.213443229	0.236774479	0.234776563	21.86979167	21.44427083	21.37135417	20.84427083	20.08541667
