date,sump,trt,flow_ft3,NO3Nppm
7/3/2013,24,P,0,
7/3/2013,15,PF,0,
7/3/2013,25,CCW,0,
7/3/2013,16,S2,0,
7/3/2013,26,C2,0,
7/3/2013,31,P,0,
7/3/2013,41,PF,0,
7/3/2013,32,PF,0,
7/3/2013,42,CCW,0,
7/3/2013,33,C2,0,
7/3/2013,43,CC,0,
7/3/2013,34,S2,0,
7/3/2013,44,C2,0,
7/3/2013,35,CC,0,
7/3/2013,45,S2,0,
7/3/2013,36,CCW,0,
7/3/2013,46,P,0,
7/8/2013,11,C2,1.43,
7/8/2013,21,CC,0,
7/8/2013,12,CC,0,
7/8/2013,22,S2,0,
7/8/2013,13,P,0,
7/8/2013,23,PF,0,
7/8/2013,14,CCW,0,
7/8/2013,24,P,0,
7/8/2013,15,PF,0,
7/8/2013,25,CCW,0,
7/8/2013,16,S2,0,
7/8/2013,26,C2,0,
7/8/2013,31,P,0,
7/8/2013,41,PF,0,
7/8/2013,32,PF,0,
7/8/2013,42,CCW,0,
7/8/2013,33,C2,0,
7/8/2013,43,CC,0,
7/8/2013,34,S2,0,
7/8/2013,44,C2,0,
7/8/2013,35,CC,0,
7/8/2013,45,S2,0,
7/8/2013,36,CCW,0,
7/8/2013,46,P,0,
7/12/2013,11,C2,0,
7/12/2013,21,CC,0,
7/12/2013,12,CC,0,
7/12/2013,22,S2,0,
7/12/2013,13,P,0,
7/12/2013,23,PF,0,
7/12/2013,14,CCW,0,
7/12/2013,24,P,0,
7/12/2013,15,PF,0,
7/12/2013,25,CCW,0,
7/12/2013,16,S2,0,
7/12/2013,26,C2,0,
7/12/2013,31,P,0,
7/12/2013,41,PF,0,
7/12/2013,32,PF,0,
7/12/2013,42,CCW,0,
7/12/2013,33,C2,0,
7/12/2013,43,CC,0,
7/12/2013,34,S2,0,
7/12/2013,44,C2,0,
7/12/2013,35,CC,0,
7/12/2013,45,S2,0,
7/12/2013,36,CCW,0,
7/12/2013,46,P,0,
4/8/2014,11,S2,,
4/8/2014,21,CC,,
4/8/2014,12,CC,,
4/8/2014,22,C2,,
4/8/2014,13,P,,
4/8/2014,23,PF,,
4/8/2014,14,CCW,,
4/8/2014,24,P,,
4/8/2014,15,PF,,
4/8/2014,25,CCW,,
4/8/2014,16,C2,,
4/8/2014,26,S2,,
4/8/2014,31,P,,
4/8/2014,41,PF,,
4/8/2014,32,PF,,
4/8/2014,42,CCW,,
4/8/2014,33,S2,,
4/8/2014,43,CC,,
4/8/2014,34,C2,,
4/8/2014,44,S2,,
4/8/2014,35,CC,,
4/8/2014,45,C2,,
4/8/2014,36,CCW,,
4/8/2014,46,P,,
4/14/2014,11,S2,47.01,
4/14/2014,21,CC,0,
4/14/2014,12,CC,0,
4/14/2014,22,C2,0,
4/14/2014,13,P,0,
4/14/2014,23,PF,0,
4/14/2014,14,CCW,0,
4/14/2014,24,P,0,
4/14/2014,15,PF,0,
4/14/2014,25,CCW,0,
4/14/2014,16,C2,63.24,
4/14/2014,26,S2,0,
4/14/2014,31,P,0,
4/14/2014,41,PF,0,
4/14/2014,32,PF,0,
4/14/2014,42,CCW,0,
4/14/2014,33,S2,0,
4/14/2014,43,CC,0,
4/14/2014,34,C2,0,
4/14/2014,44,S2,0,
4/14/2014,35,CC,0,
4/14/2014,45,C2,0,
4/14/2014,36,CCW,0,
4/14/2014,46,P,0,
4/24/2014,11,S2,269.13,
4/24/2014,21,CC,0,
4/24/2014,12,CC,0,
4/24/2014,22,C2,0,
4/24/2014,13,P,0,
4/24/2014,23,PF,0,
4/24/2014,14,CCW,0,
4/24/2014,24,P,0,
4/24/2014,15,PF,0,
4/24/2014,25,CCW,0,
4/24/2014,16,C2,159.75,
4/24/2014,26,S2,0,
4/24/2014,31,P,0,
4/24/2014,41,PF,0,
4/24/2014,32,PF,0,
4/24/2014,42,CCW,0,
4/24/2014,33,S2,0,
4/24/2014,43,CC,0,
4/24/2014,34,C2,0,
4/24/2014,44,S2,0,
4/24/2014,35,CC,0,
4/24/2014,45,C2,0,
4/24/2014,36,CCW,0,
4/24/2014,46,P,0,
5/1/2014,11,S2,828.71,9.08
5/1/2014,21,CC,184.89,12.69
5/1/2014,12,CC,277.49,7.73
5/1/2014,22,C2,201.86,14.26
5/1/2014,13,P,6.09,
5/1/2014,23,PF,170.07,0.85
5/1/2014,14,CCW,507.35,6.6
5/1/2014,24,P,518.14,0.04
5/1/2014,15,PF,77.69,0.89
5/1/2014,25,CCW,239.64,20.69
5/1/2014,16,C2,528.27,10.96
5/1/2014,26,S2,73.28,
5/1/2014,31,P,871.02,0.01
5/1/2014,41,PF,38.75,1.2
5/1/2014,32,PF,54.26,1.96
5/1/2014,42,CCW,204.59,10.63
5/1/2014,33,S2,350.33,10.05
5/1/2014,43,CC,184.89,5.56
5/1/2014,34,C2,413.25,18.03
5/1/2014,44,S2,149,16.29
5/1/2014,35,CC,92.3,9.5
5/1/2014,45,C2,3.64,
5/1/2014,36,CCW,6.97,4.39
5/1/2014,46,P,62.62,0.08
5/5/2014,11,S2,402.97,11.32
5/5/2014,21,CC,80.05,12.67
5/5/2014,12,CC,230.13,10.21
5/5/2014,22,C2,324,13.97
5/5/2014,13,P,285.7,0.06
5/5/2014,23,PF,307.09,0.36
5/5/2014,14,CCW,354.15,7.2
5/5/2014,24,P,336.93,0.02
5/5/2014,15,PF,251.2,0.38
5/5/2014,25,CCW,179.62,24.43
5/5/2014,16,C2,277.6,11.88
5/5/2014,26,S2,175.94,
5/5/2014,31,P,422.37,0.01
5/5/2014,41,PF,82.84,2.15
5/5/2014,32,PF,127.47,1.23
5/5/2014,42,CCW,205.75,15.98
5/5/2014,33,S2,200.95,8.96
5/5/2014,43,CC,78.09,7.91
5/5/2014,34,C2,273.14,17.87
5/5/2014,44,S2,150.58,18.91
5/5/2014,35,CC,126.58,10.25
5/5/2014,45,C2,16.56,15.19
5/5/2014,36,CCW,42.79,3.96
5/5/2014,46,P,65.69,0.02
5/9/2014,11,S2,154.23,10.13
5/9/2014,21,CC,29.74,14.07
5/9/2014,12,CC,77.3,10.86
5/9/2014,22,C2,133.05,14.87
5/9/2014,13,P,109.95,0.02
5/9/2014,23,PF,118.62,0.18
5/9/2014,14,CCW,104.23,7.72
5/9/2014,24,P,98.54,0.01
5/9/2014,15,PF,71.6,0.19
5/9/2014,25,CCW,75.89,24.13
5/9/2014,16,C2,113.8,
5/9/2014,26,S2,59.88,22.55
5/9/2014,31,P,131.25,0.01
5/9/2014,41,PF,19.28,1.53
5/9/2014,32,PF,36.78,0.62
5/9/2014,42,CCW,37.57,14.3
5/9/2014,33,S2,106.23,8.77
5/9/2014,43,CC,14.99,5.45
5/9/2014,34,C2,99.95,17.21
5/9/2014,44,S2,52.82,14.81
5/9/2014,35,CC,19.21,9.57
5/9/2014,45,C2,0,
5/9/2014,36,CCW,15.56,3.87
5/9/2014,46,P,28.91,0.02
5/12/2014,11,S2,94.82,14.07
5/12/2014,21,CC,17.2,10.06
5/12/2014,12,CC,46.64,9.73
5/12/2014,22,C2,57.78,13.47
5/12/2014,13,P,50.91,0.02
5/12/2014,23,PF,46.55,0.14
5/12/2014,14,CCW,38.47,7.56
5/12/2014,24,P,51.81,0.01
5/12/2014,15,PF,12.86,0.3
5/12/2014,25,CCW,37.8,18.51
5/12/2014,16,C2,80.46,
5/12/2014,26,S2,61.77,20.95
5/12/2014,31,P,58.64,0.01
5/12/2014,41,PF,20.73,1.15
5/12/2014,32,PF,7.26,0.74
5/12/2014,42,CCW,4.78,14.5
5/12/2014,33,S2,49.4,9.71
5/12/2014,43,CC,17,8.01
5/12/2014,34,C2,47.27,16.28
5/12/2014,44,S2,36.09,19
5/12/2014,35,CC,26.08,0.74
5/12/2014,45,C2,1.85,11.79
5/12/2014,36,CCW,5.08,4.17
5/12/2014,46,P,16.11,0.02
5/15/2014,11,S2,271.96,11.25
5/15/2014,21,CC,77.82,16.13
5/15/2014,12,CC,191.1,10.59
5/15/2014,22,C2,243.62,13.9
5/15/2014,13,P,215.15,0.02
5/15/2014,23,PF,168.73,0.16
5/15/2014,14,CCW,215.75,8.3
5/15/2014,24,P,222.57,0.01
5/15/2014,15,PF,154.02,0.26
5/15/2014,25,CCW,141.09,21.54
5/15/2014,16,C2,266.57,11.41
5/15/2014,26,S2,262.69,21.66
5/15/2014,31,P,206.44,0.01
5/15/2014,41,PF,132.89,1.03
5/15/2014,32,PF,93.36,0.67
5/15/2014,42,CCW,104.69,16.52
5/15/2014,33,S2,132.29,11.39
5/15/2014,43,CC,97.53,10.03
5/15/2014,34,C2,192.29,17.8
5/15/2014,44,S2,100.26,18.43
5/15/2014,35,CC,135.43,10.23
5/15/2014,45,C2,83.52,12.65
5/15/2014,36,CCW,36.13,4.54
5/15/2014,46,P,88.39,0.01
5/21/2014,11,S2,912.13,14.22
5/21/2014,21,CC,447.55,11.48
5/21/2014,12,CC,650.71,13.26
5/21/2014,22,C2,802.35,16.62
5/21/2014,13,P,988.99,0.1
5/21/2014,23,PF,968.17,0.24
5/21/2014,14,CCW,318.77,5.57
5/21/2014,24,P,555.88,0.6
5/21/2014,15,PF,624.76,
5/21/2014,25,CCW,275.75,28.75
5/21/2014,16,C2,979.64,12.29
5/21/2014,26,S2,810.91,23.72
5/21/2014,31,P,605.02,0.01
5/21/2014,41,PF,624.76,0.6
5/21/2014,32,PF,281.36,0.72
5/21/2014,42,CCW,357.71,19.1
5/21/2014,33,S2,124.32,14.35
5/21/2014,43,CC,350.22,11.71
5/21/2014,34,C2,756.44,19.58
5/21/2014,44,S2,615.79,20.7
5/21/2014,35,CC,312.89,9.19
5/21/2014,45,C2,487.34,16.42
5/21/2014,36,CCW,150.77,7.22
5/21/2014,46,P,270.19,0.08
5/23/2014,11,S2,449.45,13.85
5/23/2014,21,CC,229.42,15.43
5/23/2014,12,CC,319.99,14.91
5/23/2014,22,C2,522.77,16.81
5/23/2014,13,P,293.84,0.05
5/23/2014,23,PF,321.86,0.15
5/23/2014,14,CCW,315.63,8.87
5/23/2014,24,P,272.78,0.01
5/23/2014,15,PF,283.5,0.12
5/23/2014,25,CCW,197.02,28.35
5/23/2014,16,C2,549.13,12.65
5/23/2014,26,S2,466.49,22.28
5/23/2014,31,P,335.13,0.01
5/23/2014,41,PF,251.02,0.44
5/23/2014,32,PF,277.62,0.28
5/23/2014,42,CCW,287.7,19.71
5/23/2014,33,S2,386.22,12.89
5/23/2014,43,CC,198.49,12.93
5/23/2014,34,C2,404.05,17.23
5/23/2014,44,S2,104.78,17.5
5/23/2014,35,CC,196.68,11.23
5/23/2014,45,C2,348.73,13.98
5/23/2014,36,CCW,110.93,6.98
5/23/2014,46,P,249.89,0.03
5/27/2014,11,S2,328.54,10.71
5/27/2014,21,CC,90.78,14.75
5/27/2014,12,CC,197.13,13.55
5/27/2014,22,C2,333.29,14.9
5/27/2014,13,P,232.78,0.01
5/27/2014,23,PF,200.05,0.06
5/27/2014,14,CCW,268.77,0.03
5/27/2014,24,P,148.79,0.01
5/27/2014,15,PF,155.5,0.04
5/27/2014,25,CCW,164.23,25.5
5/27/2014,16,C2,272.31,11.18
5/27/2014,26,S2,221.67,17.39
5/27/2014,31,P,184.55,0.03
5/27/2014,41,PF,116.28,0.87
5/27/2014,32,PF,150.17,0.11
5/27/2014,42,CCW,166.83,17.72
5/27/2014,33,S2,392.36,12.56
5/27/2014,43,CC,75.5,11.54
5/27/2014,34,C2,267.1,16.97
5/27/2014,44,S2,55.94,14.52
5/27/2014,35,CC,95.95,10.9
5/27/2014,45,C2,158.75,13.46
5/27/2014,36,CCW,78.05,6.85
5/27/2014,46,P,227.49,0.01
5/30/2014,11,S2,107.86,11.26
5/30/2014,21,CC,20.6,15.01
5/30/2014,12,CC,47.52,13.31
5/30/2014,22,C2,88.3,15.46
5/30/2014,13,P,39.16,
5/30/2014,23,PF,95.98,0.01
5/30/2014,14,CCW,52.99,8.99
5/30/2014,24,P,8.89,0.01
5/30/2014,15,PF,36.19,0.54
5/30/2014,25,CCW,49.13,21.81
5/30/2014,16,C2,53.89,10.58
5/30/2014,26,S2,40.19,16.36
5/30/2014,31,P,21.85,0.29
5/30/2014,41,PF,1.01,
5/30/2014,32,PF,11.58,0.03
5/30/2014,42,CCW,12.86,16.08
5/30/2014,33,S2,133.86,11.94
5/30/2014,43,CC,2.36,5.46
5/30/2014,34,C2,69.74,17.6
5/30/2014,44,S2,16.4,14.02
5/30/2014,35,CC,0.1,
5/30/2014,45,C2,4.67,12.72
5/30/2014,36,CCW,16.32,6.69
5/30/2014,46,P,50.13,0.01
6/2/2014,11,S2,72.53,11.48
6/2/2014,21,CC,7.98,16.35
6/2/2014,12,CC,19.91,12.84
6/2/2014,22,C2,46.96,14.54
6/2/2014,13,P,1.62,
6/2/2014,23,PF,9.96,0.01
6/2/2014,14,CCW,8.93,9.46
6/2/2014,24,P,0,
6/2/2014,15,PF,0.17,
6/2/2014,25,CCW,26.57,17.63
6/2/2014,16,C2,17.38,11.06
6/2/2014,26,S2,24.29,19.31
6/2/2014,31,P,0,
6/2/2014,41,PF,0,
6/2/2014,32,PF,0,
6/2/2014,42,CCW,0,
6/2/2014,33,S2,82.28,11.39
6/2/2014,43,CC,0,
6/2/2014,34,C2,31.11,17.12
6/2/2014,44,S2,9.16,14.44
6/2/2014,35,CC,0,
6/2/2014,45,C2,0,
6/2/2014,36,CCW,7.17,7.16
6/2/2014,46,P,11.75,0.01
6/5/2014,11,S2,293.96,12.55
6/5/2014,21,CC,195.12,17.89
6/5/2014,12,CC,253.66,14.3
6/5/2014,22,C2,269.53,16.21
6/5/2014,13,P,74.92,0.01
6/5/2014,23,PF,2.06,
6/5/2014,14,CCW,246.08,10.21
6/5/2014,24,P,62.59,0.09
6/5/2014,15,PF,0,
6/5/2014,25,CCW,205.86,27.01
6/5/2014,16,C2,323.24,13.08
6/5/2014,26,S2,394.15,20.29
6/5/2014,31,P,43.67,0.56
6/5/2014,41,PF,12.17,0.21
6/5/2014,32,PF,5.84,0.05
6/5/2014,42,CCW,214.04,20.67
6/5/2014,33,S2,325.5,13.65
6/5/2014,43,CC,160.25,17.47
6/5/2014,34,C2,246.28,18.27
6/5/2014,44,S2,97.14,18.42
6/5/2014,35,CC,252.42,13.15
6/5/2014,45,C2,188.26,15.28
6/5/2014,36,CCW,164.17,9.11
6/5/2014,46,P,38.62,0.08
6/9/2014,11,S2,275.43,12.21
6/9/2014,21,CC,115.5,19.48
6/9/2014,12,CC,228.84,14.92
6/9/2014,22,C2,317.16,16.44
6/9/2014,13,P,142.24,0.01
6/9/2014,23,PF,3.53,0.05
6/9/2014,14,CCW,272.78,10.41
6/9/2014,24,P,80.43,0.01
6/9/2014,15,PF,0.97,
6/9/2014,25,CCW,178.07,26.66
6/9/2014,16,C2,267.52,13.02
6/9/2014,26,S2,283.81,17.95
6/9/2014,31,P,76.43,1.04
6/9/2014,41,PF,6.7,0.01
6/9/2014,32,PF,7.94,0.01
6/9/2014,42,CCW,193.08,21.39
6/9/2014,33,S2,433.54,13.29
6/9/2014,43,CC,97.92,17.26
6/9/2014,34,C2,272.36,17.57
6/9/2014,44,S2,70.81,15.91
6/9/2014,35,CC,136.93,18.1
6/9/2014,45,C2,146.09,19.08
6/9/2014,36,CCW,169.98,11.38
6/9/2014,46,P,89.96,0.01
6/12/2014,11,S2,114.42,13.95
6/12/2014,21,CC,27.26,28.04
6/12/2014,12,CC,67.74,20.02
6/12/2014,22,C2,112.29,21.67
6/12/2014,13,P,31.03,0.01
6/12/2014,23,PF,0.76,
6/12/2014,14,CCW,63.18,11.97
6/12/2014,24,P,5.22,
6/12/2014,15,PF,0,
6/12/2014,25,CCW,65.57,31.13
6/12/2014,16,C2,65.92,14.86
6/12/2014,26,S2,57.3,23.77
6/12/2014,31,P,8.1,1.05
6/12/2014,41,PF,0,
6/12/2014,32,PF,0,
6/12/2014,42,CCW,21.93,27.98
6/12/2014,33,S2,123.85,17.38
6/12/2014,43,CC,3.5,19.62
6/12/2014,34,C2,92.38,23.24
6/12/2014,44,S2,21.14,19.69
6/12/2014,35,CC,5.69,18.73
6/12/2014,45,C2,10.96,19.03
6/12/2014,36,CCW,33.21,10.72
6/12/2014,46,P,17.03,0.01
6/16/2014,11,S2,73.98,14.7
6/16/2014,21,CC,6.28,28.62
6/16/2014,12,CC,15.11,19.61
6/16/2014,22,C2,49.61,20.99
6/16/2014,13,P,0,
6/16/2014,23,PF,0,
6/16/2014,14,CCW,1.14,
6/16/2014,24,P,0,
6/16/2014,15,PF,0,
6/16/2014,25,CCW,20.71,23.63
6/16/2014,16,C2,2.83,17
6/16/2014,26,S2,1.76,22.77
6/16/2014,31,P,0,
6/16/2014,41,PF,0,
6/16/2014,32,PF,0,
6/16/2014,42,CCW,0,
6/16/2014,33,S2,60.84,17.67
6/16/2014,43,CC,0,
6/16/2014,34,C2,33.3,23.54
6/16/2014,44,S2,5.06,16.94
6/16/2014,35,CC,0,
6/16/2014,45,C2,0,
6/16/2014,36,CCW,4.79,9.35
6/16/2014,46,P,0.34,
6/20/2014,11,S2,774.73,11.94
6/20/2014,21,CC,314.41,15.03
6/20/2014,12,CC,473.6,15.49
6/20/2014,22,C2,569.42,22.57
6/20/2014,13,P,285.02,0.01
6/20/2014,23,PF,47.61,0.01
6/20/2014,14,CCW,304.49,11.29
6/20/2014,24,P,266.41,0.01
6/20/2014,15,PF,138.06,0.41
6/20/2014,25,CCW,488.8,27.35
6/20/2014,16,C2,827.37,18.13
6/20/2014,26,S2,836.74,18.14
6/20/2014,31,P,381.72,0.16
6/20/2014,41,PF,170.93,0.13
6/20/2014,32,PF,77.44,0.28
6/20/2014,42,CCW,304.11,27.98
6/20/2014,33,S2,512.27,12.72
6/20/2014,43,CC,236.28,20.19
6/20/2014,34,C2,561.44,21
6/20/2014,44,S2,185.93,14.86
6/20/2014,35,CC,346.04,17.01
6/20/2014,45,C2,472.04,21.27
6/20/2014,36,CCW,253.27,17.09
6/20/2014,46,P,136.31,0.02
6/24/2014,11,S2,512.24,12.62
6/24/2014,21,CC,224.95,20.65
6/24/2014,12,CC,343.16,16.73
6/24/2014,22,C2,565.6,20.49
6/24/2014,13,P,376.57,0.01
6/24/2014,23,PF,120.53,0.01
6/24/2014,14,CCW,352.07,12.34
6/24/2014,24,P,299.3,0.01
6/24/2014,15,PF,210.86,0.18
6/24/2014,25,CCW,291.97,30.63
6/24/2014,16,C2,547.89,15.85
6/24/2014,26,S2,554.18,17.83
6/24/2014,31,P,327.45,0.02
6/24/2014,41,PF,152.65,0.01
6/24/2014,32,PF,91.47,0.01
6/24/2014,42,CCW,300.86,21.89
6/24/2014,33,S2,615.12,12.52
6/24/2014,43,CC,168.84,16.85
6/24/2014,34,C2,415.83,18.03
6/24/2014,44,S2,458.69,12.62
6/24/2014,35,CC,159.32,16.74
6/24/2014,45,C2,367.49,17.07
6/24/2014,36,CCW,222.65,12.54
6/24/2014,46,P,318.73,0.01
6/27/2014,11,S2,797.75,7.09
6/27/2014,21,CC,437.57,18.46
6/27/2014,12,CC,571.11,14.78
6/27/2014,22,C2,516.72,20.61
6/27/2014,13,P,561.63,0.01
6/27/2014,23,PF,250.51,0.07
6/27/2014,14,CCW,360.38,10.1
6/27/2014,24,P,492.21,0.01
6/27/2014,15,PF,360,0.08
6/27/2014,25,CCW,284.83,18.48
6/27/2014,16,C2,748.45,14.65
6/27/2014,26,S2,761.92,10.81
6/27/2014,31,P,627.54,0.01
6/27/2014,41,PF,529.42,0.01
6/27/2014,32,PF,300.06,0.14
6/27/2014,42,CCW,288.21,22.61
6/27/2014,33,S2,526.14,10.4
6/27/2014,43,CC,304.02,14.97
6/27/2014,34,C2,416.51,19.36
6/27/2014,44,S2,642.83,9.98
6/27/2014,35,CC,437.57,16.02
6/27/2014,45,C2,461.32,19.11
6/27/2014,36,CCW,205.89,16.22
6/27/2014,46,P,299.7,0.01
6/30/2014,11,S2,962.46,9.59
6/30/2014,21,CC,882.32,19.11
6/30/2014,12,CC,901.13,16.86
6/30/2014,22,C2,1102.93,17.68
6/30/2014,13,P,998.6,0.01
6/30/2014,23,PF,901.41,0.01
6/30/2014,14,CCW,1042.04,11.46
6/30/2014,24,P,909.92,0.01
6/30/2014,15,PF,848.45,0.09
6/30/2014,25,CCW,676.68,26.05
6/30/2014,16,C2,1174.47,14.02
6/30/2014,26,S2,1104.89,11.79
6/30/2014,31,P,1005,0.01
6/30/2014,41,PF,882.08,0.01
6/30/2014,32,PF,761.86,0.01
6/30/2014,42,CCW,887.49,24.97
6/30/2014,33,S2,1077.43,10.63
6/30/2014,43,CC,664.1,17.69
6/30/2014,34,C2,856.75,17.95
6/30/2014,44,S2,851.42,10.68
6/30/2014,35,CC,815.85,18.95
6/30/2014,45,C2,918.66,17.9
6/30/2014,36,CCW,697.43,14.16
6/30/2014,46,P,971.17,0.01
7/2/2014,11,S2,969.16,8.42
7/2/2014,21,CC,866.61,18.82
7/2/2014,12,CC,890.7,15.55
7/2/2014,22,C2,951.57,18.76
7/2/2014,13,P,925.94,0.01
7/2/2014,23,PF,818.95,0.01
7/2/2014,14,CCW,883.42,12.31
7/2/2014,24,P,849.87,0.01
7/2/2014,15,PF,766.04,0.02
7/2/2014,25,CCW,762.48,13.99
7/2/2014,16,C2,1170.45,15.4
7/2/2014,26,S2,1032.84,11.03
7/2/2014,31,P,1021.12,0.01
7/2/2014,41,PF,878.27,0.01
7/2/2014,32,PF,600.91,0.05
7/2/2014,42,CCW,785.56,25.31
7/2/2014,33,S2,832.38,10.11
7/2/2014,43,CC,664.89,17.54
7/2/2014,34,C2,797.02,20.15
7/2/2014,44,S2,806.12,9.58
7/2/2014,35,CC,627.43,18.47
7/2/2014,45,C2,845.39,18.96
7/2/2014,36,CCW,618.47,14.43
7/2/2014,46,P,932.31,7.68
7/8/2014,11,S2,1510.06,7.68
7/8/2014,21,CC,1303.89,16.7
7/8/2014,12,CC,1347.33,17.18
7/8/2014,22,C2,1537.09,19.03
7/8/2014,13,P,1507.04,0.01
7/8/2014,23,PF,1377.36,0.01
7/8/2014,14,CCW,1082.54,10.21
7/8/2014,24,P,1427.11,0.04
7/8/2014,15,PF,1486.08,0.14
7/8/2014,25,CCW,1082.54,18.25
7/8/2014,16,C2,1644.36,15.87
7/8/2014,26,S2,1615.66,10.26
7/8/2014,31,P,1490.89,
7/8/2014,41,PF,1224.89,
7/8/2014,32,PF,811.23,0.13
7/8/2014,42,CCW,1196.81,26.61
7/8/2014,33,S2,1517.54,9.59
7/8/2014,43,CC,847.67,15.56
7/8/2014,34,C2,1239.14,20.29
7/8/2014,44,S2,1316.23,8.95
7/8/2014,35,CC,858.59,18.31
7/8/2014,45,C2,1205.03,19.01
7/8/2014,36,CCW,968.27,14.81
7/8/2014,46,P,1538.51,0.01
7/10/2014,11,S2,120.64,7.85
7/10/2014,21,CC,53.56,15.81
7/10/2014,12,CC,65.89,16.5
7/10/2014,22,C2,133.28,18.5
7/10/2014,13,P,114.17,0.01
7/10/2014,23,PF,126.07,0.01
7/10/2014,14,CCW,83.07,11.72
7/10/2014,24,P,80.89,0.35
7/10/2014,15,PF,87.9,0.01
7/10/2014,25,CCW,63.63,23.14
7/10/2014,16,C2,54.61,14.95
7/10/2014,26,S2,47.19,8.8
7/10/2014,31,P,27.21,0.01
7/10/2014,41,PF,19.18,0.01
7/10/2014,32,PF,56.34,0.71
7/10/2014,42,CCW,42.73,23.99
7/10/2014,33,S2,170.42,9.22
7/10/2014,43,CC,14.17,9.24
7/10/2014,34,C2,94.71,19.12
7/10/2014,44,S2,96.65,8.57
7/10/2014,35,CC,3.22,
7/10/2014,45,C2,32.55,17.37
7/10/2014,36,CCW,45.14,13.6
7/10/2014,46,P,158.47,0.62
7/14/2014,11,S2,101.84,8.15
7/14/2014,21,CC,11.94,
7/14/2014,12,CC,10.86,11.96
7/14/2014,22,C2,70.34,17.02
7/14/2014,13,P,42.57,0.01
7/14/2014,23,PF,55.7,0.01
7/14/2014,14,CCW,1.54,
7/14/2014,24,P,11.64,0.06
7/14/2014,15,PF,1.02,
7/14/2014,25,CCW,40.02,19.56
7/14/2014,16,C2,0.62,
7/14/2014,26,S2,21.64,7.25
7/14/2014,31,P,21.66,0.01
7/14/2014,41,PF,0,
7/14/2014,32,PF,2.63,0.04
7/14/2014,42,CCW,0,
7/14/2014,33,S2,122.26,10.2
7/14/2014,43,CC,1.45,
7/14/2014,34,C2,28.07,19.63
7/14/2014,44,S2,51.21,7.48
7/14/2014,35,CC,0,
7/14/2014,45,C2,0,
7/14/2014,36,CCW,6.09,9.5
7/14/2014,46,P,73.78,0.01
7/21/2014,11,S2,29.87,9.22
7/21/2014,21,CC,0.31,
7/21/2014,12,CC,0,
7/21/2014,22,C2,0.51,
7/21/2014,13,P,1.3,
7/21/2014,23,PF,0.74,
7/21/2014,14,CCW,0,
7/21/2014,24,P,0.73,
7/21/2014,15,PF,0,
7/21/2014,25,CCW,0.98,
7/21/2014,16,C2,0,
7/21/2014,26,S2,0.38,
7/21/2014,31,P,0,
7/21/2014,41,PF,0,
7/21/2014,32,PF,0,
7/21/2014,42,CCW,0,
7/21/2014,33,S2,16.31,9.91
7/21/2014,43,CC,0,
7/21/2014,34,C2,0,
7/21/2014,44,S2,0.69,
7/21/2014,35,CC,0,
7/21/2014,45,C2,0,
7/21/2014,36,CCW,0,
7/21/2014,46,P,5.28,0.01
8/4/2014,11,S2,0,
8/4/2014,21,CC,0,
8/4/2014,12,CC,0,
8/4/2014,22,C2,0,
8/4/2014,13,P,0,
8/4/2014,23,PF,0,
8/4/2014,14,CCW,0,
8/4/2014,24,P,0,
8/4/2014,15,PF,0,
8/4/2014,25,CCW,0,
8/4/2014,16,C2,0,
8/4/2014,26,S2,0,
8/4/2014,31,P,0,
8/4/2014,41,PF,0,
8/4/2014,32,PF,0,
8/4/2014,42,CCW,0,
8/4/2014,33,S2,0,
8/4/2014,43,CC,0,
8/4/2014,34,C2,0,
8/4/2014,44,S2,0,
8/4/2014,35,CC,0,
8/4/2014,45,C2,0,
8/4/2014,36,CCW,0,
8/4/2014,46,P,0,
8/29/2014,11,S2,0,
8/29/2014,21,CC,4.07,11.04
8/29/2014,12,CC,0,
8/29/2014,22,C2,0,
8/29/2014,13,P,0,
8/29/2014,23,PF,0,
8/29/2014,14,CCW,0,
8/29/2014,24,P,0,
8/29/2014,15,PF,1.14,0.56
8/29/2014,25,CCW,0,
8/29/2014,16,C2,0,
8/29/2014,26,S2,0,
8/29/2014,31,P,0,
8/29/2014,41,PF,0,
8/29/2014,32,PF,0.97,4.83
8/29/2014,42,CCW,0,
8/29/2014,33,S2,0,
8/29/2014,43,CC,0,
8/29/2014,34,C2,0,
8/29/2014,44,S2,0,
8/29/2014,35,CC,0,
8/29/2014,45,C2,0,
8/29/2014,36,CCW,0,
8/29/2014,46,P,0,
9/3/2014,11,S2,952.76,4.72
9/3/2014,21,CC,553.11,2.38
9/3/2014,12,CC,1491.36,
9/3/2014,22,C2,684.66,
9/3/2014,13,P,971.56,0.01
9/3/2014,23,PF,578.1,0.01
9/3/2014,14,CCW,364.16,0.47
9/3/2014,24,P,731.2,0.01
9/3/2014,15,PF,439.05,
9/3/2014,25,CCW,364.16,
9/3/2014,16,C2,1126.23,4.24
9/3/2014,26,S2,907.47,5.73
9/3/2014,31,P,801.36,
9/3/2014,41,PF,439.05,
9/3/2014,32,PF,300,0.07
9/3/2014,42,CCW,533.35,9.37
9/3/2014,33,S2,449.99,6.95
9/3/2014,43,CC,290.92,1.13
9/3/2014,34,C2,449.98,5.82
9/3/2014,44,S2,596.67,3.9
9/3/2014,35,CC,311.75,2.34
9/3/2014,45,C2,477.78,4.64
9/3/2014,36,CCW,194.96,3.07
